	logFC	AveExpr	t	P.Value	adj.P.Val	B
contig#5189	-0.159365398	5.58197302	-0.863258491	0.402711596	0.99977959	-5.884839718
contig#8932	-0.304660335	3.872047123	-0.716363181	0.485683364	0.99977959	-5.884858343
contig#30436	0.044415858	1.599537067	0.125779774	0.9017156	0.99977959	-5.884868706
contig#33532	0.06167613	1.677061176	0.186789332	0.85453693	0.99977959	-5.884951605
contig#7109	0.199275821	6.220609895	0.895061763	0.386060286	0.99977959	-5.884969208
contig#17906	0.141703234	2.595191415	0.505679317	0.621041692	0.99977959	-5.885082021
contig#11739	-0.230714046	2.758100535	-0.541363008	0.596866978	0.99977959	-5.885135648
contig#17267	-0.043222727	1.566071011	-0.081598201	0.936134841	0.99977959	-5.885211082
contig#23565	-0.167835881	3.112683541	-0.606994474	0.553685332	0.99977959	-5.885216334
contig#5543	-0.150848694	5.727071881	-0.870958606	0.398636667	0.99977959	-5.885248841
contig#26467	-0.142121392	1.977481675	-0.332351715	0.744605116	0.99977959	-5.885266382
contig#22849	-0.015709134	1.547439944	-0.036786736	0.971180523	0.99977959	-5.885447969
contig#22909	-0.026198582	1.560289479	-0.066816972	0.947683306	0.99977959	-5.885512876
contig#170	-0.226717126	6.698093992	-0.91418298	0.376276807	0.99977959	-5.885598764
contig#4044	0.27910883	4.87247837	0.812901841	0.430040421	0.99977959	-5.885667749
contig#38264	-0.273768206	3.546732247	-0.672791432	0.512160565	0.99977959	-5.885682131
contig#20573	0.172488787	2.64456796	0.515825542	0.614119754	0.99977959	-5.885688092
contig#12872	-0.10876719	1.655132389	-0.168931299	0.868295401	0.99977959	-5.885719163
contig#25989	-0.160564195	3.788342591	-0.705115099	0.492438806	0.99977959	-5.885740522
contig#29427	0.006377654	1.550292523	0.020100482	0.984250203	0.99977959	-5.88574564
contig#1668	-0.255452232	7.072302436	-0.92657367	0.370028556	0.99977959	-5.885795587
contig#83	-0.20567218	3.773037919	-0.703021667	0.493702251	0.99977959	-5.885804463
contig#27425	-0.038347914	1.603650347	-0.121112974	0.905342807	0.99977959	-5.885812753
contig#3184	0.196580586	6.6516989	0.911634867	0.377570667	0.99977959	-5.885813644
contig#19342	0.181965115	3.017939007	0.588745753	0.565520019	0.99977959	-5.885897421
contig#14607	-0.20096927	3.227414381	-0.624737875	0.542308858	0.99977959	-5.885943273
contig#9399	0.252618542	3.113258283	0.603042337	0.556236908	0.99977959	-5.886053555
contig#51202	-0.175248866	2.448973217	-0.47069112	0.645195488	0.99977959	-5.886064342
contig#1696	-0.045189924	1.583381159	-0.093054551	0.927194203	0.99977959	-5.886256206
contig#17979	0.101707603	1.635872222	0.120520853	0.905803183	0.99977959	-5.886260523
contig#10351	-0.05856836	1.726932591	-0.213620838	0.833958492	0.99977959	-5.886263618
contig#12771	-0.215881703	2.255636554	-0.418952882	0.681681572	0.99977959	-5.886386518
contig#16439	-0.076635463	1.637665078	-0.146042057	0.885994521	0.99977959	-5.886410712
contig#8675	-0.051356118	1.590095482	-0.100285659	0.921556159	0.99977959	-5.886431118
contig#27359	-0.257537455	2.177509051	-0.395802147	0.6982868	0.99977959	-5.886459048
contig#14011	-0.196228047	4.551446393	-0.786182716	0.445016806	0.99977959	-5.886566549
contig#4699	-0.140566433	2.046994503	-0.353336495	0.729161679	0.99977959	-5.886569634
contig#21197	-0.178377113	2.692297705	-0.524868788	0.607982308	0.99977959	-5.886670187
contig#31766	-0.175981367	2.766032635	-0.540106727	0.597709953	0.99977959	-5.886699899
contig#25239	-0.189252993	3.176570258	-0.615153589	0.548437871	0.99977959	-5.886758396
contig#28514	0.157335681	1.958449585	0.316161448	0.75659902	0.99977959	-5.886791643
contig#15778	-0.117150554	2.406246109	-0.458382837	0.653794273	0.99977959	-5.88681005
contig#42683	0.041231864	1.612581242	0.119851281	0.906323821	0.99977959	-5.886865862
contig#1836	-0.179035649	2.845060357	-0.55553575	0.587398856	0.99977959	-5.88686843
contig#11994	-0.13153404	1.872072754	-0.284745898	0.78005625	0.99977959	-5.886922791
contig#36730	-0.21075496	2.44318142	-0.467335115	0.647534897	0.99977959	-5.886934933
contig#5258	0.213587798	2.013325916	0.335724185	0.742115278	0.99977959	-5.886985579
contig#14142	-0.370178614	3.387408539	-0.647178619	0.528108109	0.99977959	-5.886986892
contig#454	-0.229586511	9.390085133	-0.97142554	0.348013147	0.99977959	-5.88708454
contig#27174	-0.045517387	1.613919634	-0.122399503	0.904342646	0.99977959	-5.887110419
contig#22416	0.075812998	1.709688624	0.197454109	0.846343483	0.99977959	-5.88719432
contig#22039	-0.128308587	2.459064007	-0.470585797	0.645268847	0.99977959	-5.887202111
contig#2154	-0.264247251	2.315604877	-0.433601991	0.671261442	0.99977959	-5.887222213
contig#38492	-0.157437062	2.100002054	-0.368724876	0.717913512	0.99977959	-5.887345508
contig#14328	0.068379299	1.691808956	0.182039997	0.858191391	0.99977959	-5.887390384
contig#2519	-0.365109595	3.945362337	-0.721578581	0.482570063	0.99977959	-5.887468391
contig#36492	-0.198548283	1.915578827	-0.30086136	0.767993749	0.99977959	-5.887537173
contig#41894	0.031606036	1.594678479	0.091776229	0.928191334	0.99977959	-5.88757066
contig#2956	-0.227219062	3.53642819	-0.668861959	0.514588971	0.99977959	-5.887583992
contig#25830	-0.030455384	1.571139169	-0.048758073	0.961808921	0.99977959	-5.88759799
contig#8388	0.12902447	4.292936889	0.759552945	0.460267862	0.99977959	-5.887622894
contig#48720	0.068402545	1.57873358	0.072006544	0.9436272	0.99977959	-5.8876513
contig#932	0.160747015	5.641049383	0.862773928	0.402968954	0.99977959	-5.887662942
contig#16969	-0.106828524	1.910807735	-0.297956692	0.770163402	0.99977959	-5.88771232
contig#13170	-0.260324431	3.261483598	-0.627299915	0.54067692	0.99977959	-5.887717738
contig#26067	-0.120541102	2.040896014	-0.347579827	0.733386409	0.99977959	-5.887785731
contig#20185	-0.015784381	1.567362571	-0.042199966	0.966942213	0.99977959	-5.88780456
contig#15134	-0.124160277	1.956199364	-0.315884369	0.756804861	0.99977959	-5.887839839
contig#32353	0.157776321	1.853187075	0.272134969	0.789536997	0.99977959	-5.887851068
contig#2898	-0.141502716	5.702042627	-0.866507438	0.400988867	0.99977959	-5.887862002
contig#59118	0.051950868	1.630011169	0.13130309	0.89742563	0.99977959	-5.887880003
contig#2015	-0.214868778	4.86956669	-0.811387215	0.430880609	0.99977959	-5.887890902
contig#21332	-0.168669122	4.91714138	-0.815084743	0.428831392	0.99977959	-5.887891672
contig#7582	0.220928041	3.858360944	0.710152413	0.489406559	0.99977959	-5.887900359
contig#20428	0.103137369	1.89684408	0.2898622	0.776220121	0.99977959	-5.887915482
contig#26884	-0.086513211	1.734162762	-0.209268577	0.837288316	0.99977959	-5.887924239
contig#37179	-0.079695731	1.93483303	-0.307069018	0.763363705	0.99977959	-5.887965924
contig#48007	-0.007782525	1.565568496	-0.026028618	0.979606189	0.99977959	-5.887994672
contig#320	0.198314237	3.76640016	0.698342452	0.496533247	0.99977959	-5.888110576
contig#16900	0.032878911	1.614168275	0.109869993	0.914090121	0.99977959	-5.888165496
contig#29370	-0.015941594	1.568947988	-0.021430784	0.983208005	0.99977959	-5.888176763
contig#6235	-0.307472752	3.729753209	-0.693547697	0.499444104	0.99977959	-5.888296976
contig#48230	0.426358819	3.531973586	0.664760438	0.517130784	0.99977959	-5.888426875
contig#34456	-0.031355322	1.578523383	-0.055645771	0.956419544	0.99977959	-5.888474513
contig#11299	0.085116563	1.718965685	0.194837577	0.848352021	0.99977959	-5.888511241
contig#19554	-0.211160828	2.536675717	-0.486440666	0.634269154	0.99977959	-5.888548461
contig#10336	0.085175433	1.645546339	0.131749678	0.897078908	0.99977959	-5.888562296
contig#5731	0.58432098	5.635366791	0.859461097	0.404731374	0.99977959	-5.888564696
contig#28977	-0.232283003	2.427312952	-0.45959418	0.65294571	0.99977959	-5.888576563
contig#18298	0.21222557	4.005500185	0.726808842	0.479460027	0.99977959	-5.888672746
contig#9270	-0.184068573	5.187773554	-0.833778322	0.418567878	0.99977959	-5.888675188
contig#9652	0.166899247	2.37479668	0.444345435	0.663663723	0.99977959	-5.888698891
contig#13440	0.145169275	3.927258407	0.717796829	0.484826354	0.99977959	-5.888708652
contig#1659	-0.168785031	4.754116779	-0.800963881	0.436691259	0.99977959	-5.888754195
contig#11392	0.088871683	1.944554495	0.305738492	0.764355306	0.99977959	-5.8887901
contig#18363	0.047627172	1.667371962	0.155304591	0.878824073	0.99977959	-5.888802257
contig#11387	-0.300129129	3.893389491	-0.713474427	0.487412975	0.99977959	-5.888814414
contig#30758	-0.045601372	1.675915677	-0.165369885	0.871044708	0.99977959	-5.888824889
contig#8629	0.252432522	5.649728817	0.861544153	0.403622595	0.99977959	-5.888839562
contig#7770	-0.425521445	2.960921338	-0.571517538	0.576815671	0.99977959	-5.88884881
contig#9205	0.095534326	1.833566308	0.253872376	0.803327836	0.99977959	-5.888871906
contig#57671	-0.191797917	1.832533713	-0.259042575	0.799416467	0.99977959	-5.888955269
contig#943	-0.06347076	1.735760205	-0.20553366	0.84014841	0.99977959	-5.888980751
contig#27061	-0.147621213	2.643506542	-0.509712146	0.618285905	0.99977959	-5.88904822
contig#29596	-0.064073024	1.764343935	-0.22298407	0.826806174	0.99977959	-5.88904901
contig#41320	-0.057135719	1.676251103	-0.164572052	0.871660851	0.99977959	-5.889113761
contig#18999	0.088364822	1.847952782	0.261288817	0.79771887	0.99977959	-5.88915066
contig#25929	-0.077490049	1.894712602	-0.286544936	0.778706673	0.99977959	-5.889151778
contig#10987	-0.227614318	5.561130635	-0.856945989	0.406072824	0.99977959	-5.889153477
contig#10099	0.302066169	3.007605614	0.578491285	0.572229116	0.99977959	-5.889191464
contig#18361	-0.045720393	1.605313631	-0.091016853	0.928783731	0.99977959	-5.889229082
contig#10048	-0.01626696	1.58260324	-0.046712282	0.963410065	0.99977959	-5.889390782
contig#3638	-0.14739353	2.822854995	-0.546481187	0.593438868	0.99977959	-5.889454501
contig#20061	-0.132537528	2.013772795	-0.332868309	0.74422353	0.99977959	-5.889464162
contig#27483	-0.036413736	1.602542568	-0.082485603	0.935441968	0.99977959	-5.88953674
contig#1629	-0.215056038	8.456227336	-0.955712657	0.35561843	0.99977959	-5.889548482
contig#22004	0.122941568	2.45529369	0.463124735	0.650475356	0.99977959	-5.889554277
contig#30886	0.094175965	2.200481833	0.39338209	0.700032115	0.99977959	-5.889625508
contig#13073	-0.198717063	4.036167979	-0.729367047	0.477943295	0.99977959	-5.889713158
contig#8554	-0.063316086	1.628590459	-0.116677414	0.908792323	0.99977959	-5.889726459
contig#7359	0.162208217	2.77210664	0.534410035	0.601540007	0.99977959	-5.889856785
contig#14703	0.051678168	1.614675843	0.097608024	0.923643399	0.99977959	-5.889894583
contig#1134	-0.227744446	9.218080504	-0.966479989	0.350394395	0.99977959	-5.889908278
contig#4270	0.14676806	2.898957275	0.559210312	0.58495672	0.99977959	-5.889933655
contig#811	0.206509244	3.187802205	0.610605528	0.551359546	0.99977959	-5.889941635
contig#4830	-0.248710153	6.882097998	-0.915762112	0.375476495	0.99977959	-5.889951033
contig#4940	-0.156224808	1.780723291	-0.227712157	0.823200533	0.99977959	-5.889951502
contig#3928	-0.158364623	4.669340702	-0.79218133	0.44162599	0.99977959	-5.889976084
contig#23827	-0.088598212	1.769556874	-0.221604993	0.827858628	0.99977959	-5.889981524
contig#26470	0.188192276	2.091796684	0.35651654	0.726831797	0.99977959	-5.890059024
contig#52301	-0.137439252	2.523042535	-0.480007914	0.638721409	0.99977959	-5.890059917
contig#9226	0.167848703	2.766759608	0.532562184	0.602785011	0.99977959	-5.890096147
contig#28127	0.197835592	2.252195669	0.406269128	0.690758657	0.99977959	-5.890099837
contig#9078	-0.095758741	1.725697275	-0.194308984	0.84875792	0.99977959	-5.890118425
contig#13629	-0.139769211	2.509988669	-0.476768183	0.640969208	0.99977959	-5.890144401
contig#9832	0.026731727	1.592854221	0.051943395	0.959316263	0.99977959	-5.890174666
contig#7837	-0.145638325	1.953729491	-0.307803316	0.762816639	0.99977959	-5.890178727
contig#28118	-0.077502465	1.737463675	-0.201470159	0.843262791	0.99977959	-5.890192136
contig#2271	-0.208365263	3.655021257	-0.681184081	0.50699624	0.99977959	-5.89022106
contig#11964	0.234498049	2.241729464	0.40139041	0.694263398	0.99977959	-5.890261138
contig#8698	-0.032268994	1.607905411	-0.082689701	0.935282619	0.99977959	-5.890284299
contig#4335	0.186721049	7.427559657	0.931705573	0.367461779	0.99977959	-5.890304028
contig#2328	-0.374415637	5.000112708	-0.818252966	0.42708054	0.99977959	-5.890340232
contig#27989	-0.088926794	2.114509032	-0.365421401	0.720322578	0.99977959	-5.890432208
contig#27523	0.20489824	2.16362449	0.376898842	0.711966062	0.99977959	-5.890456278
contig#15498	-0.129111327	1.901771126	-0.284730773	0.780067599	0.99977959	-5.890462707
contig#15370	-0.05516175	1.664899997	-0.146421721	0.885700402	0.99977959	-5.890462988
contig#3266	-0.063242097	1.644001586	-0.125480469	0.901948163	0.99977959	-5.890483658
contig#22171	0.251823042	2.809110104	0.539971385	0.597800804	0.99977959	-5.890526218
contig#17901	-0.126404404	2.717277678	-0.522533068	0.609564596	0.99977959	-5.890609141
contig#15612	-0.174230098	1.809196093	-0.239811258	0.813992818	0.99977959	-5.890621884
contig#6836	0.275670695	4.213922946	0.746525403	0.467845929	0.99977959	-5.890678108
contig#25598	-0.200256788	1.997234468	-0.32301808	0.751511391	0.99977959	-5.890679989
contig#10221	0.20272957	3.461802006	0.652294571	0.524900362	0.99977959	-5.890683654
contig#17874	0.17486582	2.135897304	0.369556999	0.717307174	0.99977959	-5.890694395
contig#29955	-0.194412161	2.714265402	-0.521628923	0.610177637	0.99977959	-5.890756441
contig#11035	-0.138792918	1.748393484	-0.204961046	0.84058711	0.99977959	-5.890915141
contig#7597	-0.154870646	4.17704373	-0.743267771	0.469752831	0.99977959	-5.8909703
contig#1972	-0.210043346	6.22176868	-0.888823834	0.389289006	0.99977959	-5.891036794
contig#284	-0.189899891	3.161745842	-0.60554205	0.554622304	0.99977959	-5.891042612
contig#11957	-0.111347699	1.825287705	-0.246407409	0.808984895	0.99977959	-5.891046528
contig#36309	-0.077548611	1.610065001	-0.080144096	0.937270305	0.99977959	-5.891058568
contig#23389	-0.684291445	4.591897518	-0.78202091	0.447379005	0.99977959	-5.89107095
contig#21189	0.188320899	3.676479355	0.682154698	0.506400948	0.99977959	-5.891097131
contig#27628	0.148500863	1.717722811	0.178207143	0.861143119	0.99977959	-5.89110561
contig#5077	0.397264177	2.651625148	0.502362093	0.62331292	0.99977959	-5.891110139
contig#3853	-0.054128733	1.638438212	-0.113444587	0.911307688	0.99977959	-5.891191654
contig#14088	0.300440756	3.19398318	0.61034551	0.551526838	0.99977959	-5.891201786
contig#15129	0.301868735	2.067270718	0.340061362	0.73891762	0.99977959	-5.891223347
contig#14610	0.139040715	3.801895306	0.69863295	0.496357212	0.99977959	-5.891245053
contig#20958	0.240587071	2.582710215	0.489352793	0.632258417	0.99977959	-5.891285852
contig#13933	-0.136318657	1.825324337	-0.245286705	0.809835149	0.99977959	-5.891387857
contig#20271	-0.177183355	2.183915863	-0.385060868	0.706046672	0.99977959	-5.891399299
contig#1669	-0.014079623	1.601894684	-0.041205931	0.967720423	0.99977959	-5.891430403
contig#8013	-0.143127759	2.481938258	-0.467164543	0.647653904	0.99977959	-5.891445935
contig#12856	0.144596907	3.013078007	0.578129104	0.572466844	0.99977959	-5.891478205
contig#14906	0.128528606	2.523384039	0.476316621	0.641282804	0.99977959	-5.891525436
contig#18336	0.124707237	1.799507728	0.228823356	0.822353731	0.99977959	-5.891616941
contig#21277	0.051695981	1.665830761	0.137295844	0.892774818	0.99977959	-5.89167615
contig#9808	-0.209514338	5.726571121	-0.86333459	0.402671189	0.99977959	-5.891722053
contig#8519	0.241356894	1.953440748	0.298200821	0.769980972	0.99977959	-5.891728852
contig#29038	0.070190003	1.664742445	0.136456334	0.893426096	0.99977959	-5.891733295
contig#10417	0.161520422	2.555665811	0.483476712	0.636318761	0.99977959	-5.891821159
contig#17167	-0.081308092	1.851876794	-0.256621775	0.801247166	0.99977959	-5.891847295
contig#2277	-0.127036906	2.058070812	-0.341866549	0.737588189	0.99977959	-5.891893634
contig#1759	-0.18267126	5.130468097	-0.825776102	0.422941621	0.99977959	-5.891943178
contig#24401	-0.028645762	1.605806616	-0.05616616	0.956012444	0.99977959	-5.891945525
contig#25156	-0.075114873	1.898675504	-0.278466696	0.784772442	0.99977959	-5.891951943
contig#4361	-0.328546447	3.049865819	-0.584256895	0.568451731	0.99977959	-5.891952159
contig#4808	-0.118054521	2.751390541	-0.526954996	0.606570769	0.99977959	-5.891990224
contig#4965	0.169992222	6.089027057	0.880920022	0.39340613	0.99977959	-5.892060383
contig#21003	0.17644623	3.31773869	0.628624268	0.53983442	0.99977959	-5.892109519
contig#28893	0.034644447	1.626794031	0.082027851	0.935799369	0.99977959	-5.892121086
contig#31402	0.113176471	1.738612762	0.187282695	0.8541575	0.99977959	-5.89212797
contig#27516	-0.139267666	2.664266523	-0.507961699	0.619481323	0.99977959	-5.892145498
contig#41441	-0.060375665	1.697085244	-0.161302709	0.874186567	0.99977959	-5.892174859
contig#38052	-0.072439313	1.727735209	-0.183023286	0.857434501	0.99977959	-5.892180302
contig#15012	0.497857339	3.966273949	0.715592066	0.486144699	0.99977959	-5.892281419
contig#46358	-0.181519283	1.815240554	-0.236662098	0.816386718	0.99977959	-5.892307378
contig#35474	0.135213037	2.10150658	0.353849227	0.728785834	0.99977959	-5.892311311
contig#29846	0.231660189	1.905491329	0.27504035	0.787349631	0.99977959	-5.892348473
contig#17114	-0.122708593	2.400719602	-0.444465768	0.663578839	0.99977959	-5.892396208
contig#6489	-0.131082556	1.839590778	-0.247832043	0.807904419	0.99977959	-5.892401937
contig#2010	-0.03053663	1.616233611	-0.070337127	0.944931824	0.99977959	-5.892416658
contig#23667	0.028699308	1.617443489	0.068803471	0.946130498	0.99977959	-5.892463705
contig#20933	-0.185022904	3.705211422	-0.684513887	0.504955732	0.99977959	-5.892496511
